NR-AR,0.9724517906336089
NR-AR-LBD,0.9807407407407407
NR-AhR,0.8960244648318043
NR-Aromatase,0.9553264604810997
NR-ER,0.875605815831987
NR-ER-LBD,0.9453237410071943
NR-PPAR-gamma,0.9798136645962733
SR-ARE,0.8439108061749572
SR-ATAD5,0.9561527581329562
SR-HSE,0.9318885448916409
SR-MMP,0.8862068965517241
SR-p53,0.9379615952732644
