NR-AR,0.9834710743801653
NR-AR-LBD,0.9777777777777777
NR-AhR,0.9036697247706422
NR-Aromatase,0.9536082474226805
NR-ER,0.8788368336025848
NR-ER-LBD,0.9539568345323741
NR-PPAR-gamma,0.9704968944099379
SR-ARE,0.8713550600343053
SR-ATAD5,0.9476661951909476
SR-HSE,0.9303405572755418
SR-MMP,0.8948275862068965
SR-p53,0.9231905465288035
